gamma,rand,100,3,1549,1421,128
gamma,rand,100,4,1435,1311,124
gamma,rand,100,5,1349,1235,114
gamma,rand,100,6,1332,1218,114
gamma,rand,100,7,1288,1187,101
gamma,rand,100,8,1297,1193,104
gamma,rand,100,9,1272,1169,103
gamma,rand,100,10,1270,1162,108
gamma,rand,100,11,1247,1139,108
gamma,rand,100,12,1253,1148,105
gamma,rand,100,13,1250,1142,108
gamma,rand,100,14,1244,1141,103
gamma,rand,100,15,1239,1137,102
gamma,rand,100,16,1254,1151,103
gamma,rand,100,17,1227,1127,100
gamma,rand,100,18,1223,1118,105
gamma,rand,100,19,1220,1118,102
gamma,rand,100,20,1234,1131,103
gamma,rand,100,21,1221,1117,104
gamma,rand,100,22,1221,1121,100
gamma,rand,100,23,1227,1122,105
gamma,rand,100,24,1210,1110,100
gamma,rand,100,25,1202,1099,103
gamma,rand,100,26,1200,1098,102
gamma,rand,100,27,1204,1103,101
gamma,rand,100,28,1183,1083,100
gamma,rand,100,29,1197,1094,103
gamma,rand,100,30,1171,1070,101
gamma,rand,100,31,1179,1077,102
gamma,rand,100,32,1179,1079,100
gamma,rand,100,33,1164,1064,100
gamma,rand,100,34,1169,1068,101
gamma,rand,100,35,1145,1043,102
gamma,rand,100,36,1138,1036,102
gamma,rand,100,37,1134,1032,102
gamma,rand,100,38,1119,1018,101
gamma,rand,100,39,1120,1020,100
gamma,rand,100,40,1108,1008,100
gamma,rand,100,41,1093,993,100
gamma,rand,100,42,1084,983,101
gamma,rand,100,43,1077,977,100
gamma,rand,100,44,1072,972,100
gamma,rand,100,45,1060,960,100
gamma,rand,100,46,1060,958,102
gamma,rand,100,47,1046,946,100
gamma,rand,100,48,1026,925,101
gamma,rand,100,49,1025,923,102
gamma,rand,100,50,1022,921,101
gamma,rand,100,51,993,892,101
gamma,rand,100,52,982,882,100
gamma,rand,100,53,967,867,100
gamma,rand,100,54,960,860,100
gamma,rand,100,55,964,864,100
gamma,rand,100,56,920,819,101
gamma,rand,100,57,924,824,100
gamma,rand,100,58,909,809,100
gamma,rand,100,59,909,809,100
gamma,rand,100,60,866,766,100
gamma,rand,100,61,869,769,100
gamma,rand,100,62,855,755,100
gamma,rand,100,63,827,727,100
gamma,rand,100,64,814,713,101
gamma,rand,100,65,813,713,100
gamma,rand,100,66,803,703,100
gamma,rand,100,67,785,684,101
gamma,rand,100,68,780,680,100
gamma,rand,100,69,773,673,100
gamma,rand,100,70,733,633,100
gamma,rand,100,71,724,624,100
gamma,rand,100,72,701,601,100
gamma,rand,100,73,691,591,100
gamma,rand,100,74,666,566,100
gamma,rand,100,75,656,555,101
gamma,rand,100,76,636,536,100
gamma,rand,100,77,606,506,100
gamma,rand,100,78,615,515,100
gamma,rand,100,79,589,489,100
gamma,rand,100,80,565,465,99
gamma,rand,100,81,551,450,99
gamma,rand,100,82,536,436,96
gamma,rand,100,83,528,428,99
gamma,rand,100,84,497,397,99
gamma,rand,100,85,487,387,99
gamma,rand,100,86,476,376,95
gamma,rand,100,87,463,363,97
gamma,rand,100,88,430,330,93
gamma,rand,100,89,405,305,89
gamma,rand,100,90,377,277,94
gamma,rand,100,91,370,270,80
gamma,rand,100,92,360,260,84
gamma,rand,100,93,339,239,76
gamma,rand,100,94,322,222,74
gamma,rand,100,95,305,205,71
gamma,rand,100,96,276,176,57
gamma,rand,100,97,255,155,44
gamma,rand,100,98,237,137,32
gamma,rand,100,99,219,119,20
